site,date,year,month,depth_m,variable,value
toolik,1996-07-26T00:00:00Z,1996,7,2,cond_u_s,52.4
toolik,1996-07-26T00:00:00Z,1996,7,2,do_mg_l,8.64
toolik,1996-07-26T00:00:00Z,1996,7,2,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,2,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,3,temp_c,12.85
toolik,1996-07-26T00:00:00Z,1996,7,3,cond_u_s,52.5
toolik,1996-07-26T00:00:00Z,1996,7,3,do_mg_l,8.64
toolik,1996-07-26T00:00:00Z,1996,7,3,chl_ug_l,0.3652528
toolik,1996-07-26T00:00:00Z,1996,7,3,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,4,temp_c,12.82
toolik,1996-07-26T00:00:00Z,1996,7,4,cond_u_s,52.5
toolik,1996-07-26T00:00:00Z,1996,7,4,do_mg_l,8.64
toolik,1996-07-26T00:00:00Z,1996,7,4,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,4,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,5,temp_c,12.83
toolik,1996-07-26T00:00:00Z,1996,7,5,cond_u_s,52.5
toolik,1996-07-26T00:00:00Z,1996,7,5,do_mg_l,8.63
toolik,1996-07-26T00:00:00Z,1996,7,5,chl_ug_l,0.426674667
toolik,1996-07-26T00:00:00Z,1996,7,5,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,6,temp_c,12.68
toolik,1996-07-26T00:00:00Z,1996,7,6,cond_u_s,52.4
toolik,1996-07-26T00:00:00Z,1996,7,6,do_mg_l,8.59
toolik,1996-07-26T00:00:00Z,1996,7,6,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,6,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,7,temp_c,12.06
toolik,1996-07-26T00:00:00Z,1996,7,7,cond_u_s,52.3
toolik,1996-07-26T00:00:00Z,1996,7,7,do_mg_l,8.52
toolik,1996-07-26T00:00:00Z,1996,7,7,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,7,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,8,temp_c,11.64
toolik,1996-07-26T00:00:00Z,1996,7,8,cond_u_s,52.2
toolik,1996-07-26T00:00:00Z,1996,7,8,do_mg_l,8.48
toolik,1996-07-26T00:00:00Z,1996,7,8,chl_ug_l,0.319704
toolik,1996-07-26T00:00:00Z,1996,7,8,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,9,temp_c,8.1
toolik,1996-07-26T00:00:00Z,1996,7,9,cond_u_s,51.5
toolik,1996-07-26T00:00:00Z,1996,7,9,do_mg_l,7.94
toolik,1996-07-26T00:00:00Z,1996,7,9,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,9,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,10,temp_c,6.83
toolik,1996-07-26T00:00:00Z,1996,7,10,cond_u_s,51.7
toolik,1996-07-26T00:00:00Z,1996,7,10,do_mg_l,7.88
toolik,1996-07-26T00:00:00Z,1996,7,10,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,10,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,11,temp_c,6.55
toolik,1996-07-26T00:00:00Z,1996,7,11,cond_u_s,51.8
toolik,1996-07-26T00:00:00Z,1996,7,11,do_mg_l,7.81
toolik,1996-07-26T00:00:00Z,1996,7,11,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,11,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,12,temp_c,6.17
toolik,1996-07-26T00:00:00Z,1996,7,12,cond_u_s,51.9
toolik,1996-07-26T00:00:00Z,1996,7,12,do_mg_l,7.64
toolik,1996-07-26T00:00:00Z,1996,7,12,chl_ug_l,0.179261867
toolik,1996-07-26T00:00:00Z,1996,7,12,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,13,temp_c,6.07
toolik,1996-07-26T00:00:00Z,1996,7,13,cond_u_s,51.9
toolik,1996-07-26T00:00:00Z,1996,7,13,do_mg_l,7.64
toolik,1996-07-26T00:00:00Z,1996,7,13,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,13,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,14,temp_c,5.97
toolik,1996-07-26T00:00:00Z,1996,7,14,cond_u_s,52
toolik,1996-07-26T00:00:00Z,1996,7,14,do_mg_l,7.55
toolik,1996-07-26T00:00:00Z,1996,7,14,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,14,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,15,temp_c,5.85
toolik,1996-07-26T00:00:00Z,1996,7,15,cond_u_s,51.9
toolik,1996-07-26T00:00:00Z,1996,7,15,do_mg_l,7.5
toolik,1996-07-26T00:00:00Z,1996,7,15,chl_ug_l,NA
toolik,1996-07-26T00:00:00Z,1996,7,15,secchi_m,3.3
toolik,1996-07-26T00:00:00Z,1996,7,16,temp_c,5.72
toolik,1996-07-26T00:00:00Z,1996,7,16,cond_u_s,52
toolik,1996-07-26T00:00:00Z,1996,7,16,do_mg_l,7.43
toolik,1996-07-26T00:00:00Z,1996,7,16,chl_ug_l,0.1426848
toolik,1996-07-26T00:00:00Z,1996,7,16,secchi_m,3.3
toolik,1996-07-31T00:00:00Z,1996,7,0,temp_c,NA
toolik,1996-07-31T00:00:00Z,1996,7,0,cond_u_s,NA
toolik,1996-07-31T00:00:00Z,1996,7,0,do_mg_l,NA
toolik,1996-07-31T00:00:00Z,1996,7,0,chl_ug_l,0.4520370666666667
toolik,1996-07-31T00:00:00Z,1996,7,0,secchi_m,NA
toolik,1996-08-05T00:00:00Z,1996,8,0,temp_c,10.86
toolik,1996-08-05T00:00:00Z,1996,8,0,cond_u_s,52.9
toolik,1996-08-05T00:00:00Z,1996,8,0,do_mg_l,9.07
toolik,1996-08-05T00:00:00Z,1996,8,0,chl_ug_l,0.4221888
toolik,1996-08-05T00:00:00Z,1996,8,0,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,0.5,temp_c,NA
toolik,1996-08-05T00:00:00Z,1996,8,0.5,cond_u_s,NA
toolik,1996-08-05T00:00:00Z,1996,8,0.5,do_mg_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,0.5,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,0.5,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,1,temp_c,10.89
toolik,1996-08-05T00:00:00Z,1996,8,1,cond_u_s,52.5
toolik,1996-08-05T00:00:00Z,1996,8,1,do_mg_l,9.03
toolik,1996-08-05T00:00:00Z,1996,8,1,chl_ug_l,0.459110933
toolik,1996-08-05T00:00:00Z,1996,8,1,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,2,temp_c,10.89
toolik,1996-08-05T00:00:00Z,1996,8,2,cond_u_s,52.8
toolik,1996-08-05T00:00:00Z,1996,8,2,do_mg_l,9.03
toolik,1996-08-05T00:00:00Z,1996,8,2,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,2,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,3,temp_c,10.9
toolik,1996-08-05T00:00:00Z,1996,8,3,cond_u_s,52.2
toolik,1996-08-05T00:00:00Z,1996,8,3,do_mg_l,9.01
toolik,1996-08-05T00:00:00Z,1996,8,3,chl_ug_l,0.504659733
toolik,1996-08-05T00:00:00Z,1996,8,3,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,4,temp_c,10.92
toolik,1996-08-05T00:00:00Z,1996,8,4,cond_u_s,53.3
toolik,1996-08-05T00:00:00Z,1996,8,4,do_mg_l,8.99
toolik,1996-08-05T00:00:00Z,1996,8,4,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,4,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,5,temp_c,10.89
toolik,1996-08-05T00:00:00Z,1996,8,5,cond_u_s,52.8
toolik,1996-08-05T00:00:00Z,1996,8,5,do_mg_l,8.99
toolik,1996-08-05T00:00:00Z,1996,8,5,chl_ug_l,0.487924
toolik,1996-08-05T00:00:00Z,1996,8,5,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,6,temp_c,10.9
toolik,1996-08-05T00:00:00Z,1996,8,6,cond_u_s,53.4
toolik,1996-08-05T00:00:00Z,1996,8,6,do_mg_l,8.98
toolik,1996-08-05T00:00:00Z,1996,8,6,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,6,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,7,temp_c,10.89
toolik,1996-08-05T00:00:00Z,1996,8,7,cond_u_s,52.8
toolik,1996-08-05T00:00:00Z,1996,8,7,do_mg_l,8.98
toolik,1996-08-05T00:00:00Z,1996,8,7,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,7,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,8,temp_c,10.59
toolik,1996-08-05T00:00:00Z,1996,8,8,cond_u_s,53.5
toolik,1996-08-05T00:00:00Z,1996,8,8,do_mg_l,8.92
toolik,1996-08-05T00:00:00Z,1996,8,8,chl_ug_l,0.4485864
toolik,1996-08-05T00:00:00Z,1996,8,8,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,9,temp_c,10.38
toolik,1996-08-05T00:00:00Z,1996,8,9,cond_u_s,52
toolik,1996-08-05T00:00:00Z,1996,8,9,do_mg_l,8.81
toolik,1996-08-05T00:00:00Z,1996,8,9,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,9,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,10,temp_c,10.35
toolik,1996-08-05T00:00:00Z,1996,8,10,cond_u_s,51.9
toolik,1996-08-05T00:00:00Z,1996,8,10,do_mg_l,8.81
toolik,1996-08-05T00:00:00Z,1996,8,10,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,10,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,11,temp_c,10.21
toolik,1996-08-05T00:00:00Z,1996,8,11,cond_u_s,51.9
toolik,1996-08-05T00:00:00Z,1996,8,11,do_mg_l,8.75
toolik,1996-08-05T00:00:00Z,1996,8,11,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,11,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,12,temp_c,6.6
toolik,1996-08-05T00:00:00Z,1996,8,12,cond_u_s,52.9
toolik,1996-08-05T00:00:00Z,1996,8,12,do_mg_l,7.78
toolik,1996-08-05T00:00:00Z,1996,8,12,chl_ug_l,0.167357067
toolik,1996-08-05T00:00:00Z,1996,8,12,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,13,temp_c,6.35
toolik,1996-08-05T00:00:00Z,1996,8,13,cond_u_s,52.4
toolik,1996-08-05T00:00:00Z,1996,8,13,do_mg_l,7.52
toolik,1996-08-05T00:00:00Z,1996,8,13,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,13,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,14,temp_c,6.08
toolik,1996-08-05T00:00:00Z,1996,8,14,cond_u_s,52.4
toolik,1996-08-05T00:00:00Z,1996,8,14,do_mg_l,7.39
toolik,1996-08-05T00:00:00Z,1996,8,14,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,14,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,15,temp_c,5.95
toolik,1996-08-05T00:00:00Z,1996,8,15,cond_u_s,50.9
toolik,1996-08-05T00:00:00Z,1996,8,15,do_mg_l,7.28
toolik,1996-08-05T00:00:00Z,1996,8,15,chl_ug_l,NA
toolik,1996-08-05T00:00:00Z,1996,8,15,secchi_m,3.6
toolik,1996-08-05T00:00:00Z,1996,8,16,temp_c,5.88
toolik,1996-08-05T00:00:00Z,1996,8,16,cond_u_s,51.2
toolik,1996-08-05T00:00:00Z,1996,8,16,do_mg_l,7.14
toolik,1996-08-05T00:00:00Z,1996,8,16,chl_ug_l,0.1142168
toolik,1996-08-05T00:00:00Z,1996,8,16,secchi_m,3.6
toolik,1996-08-07T00:00:00Z,1996,8,0,temp_c,NA
toolik,1996-08-07T00:00:00Z,1996,8,0,cond_u_s,NA
toolik,1996-08-07T00:00:00Z,1996,8,0,do_mg_l,NA
toolik,1996-08-07T00:00:00Z,1996,8,0,chl_ug_l,0.01965128
toolik,1996-08-07T00:00:00Z,1996,8,0,secchi_m,NA
toolik,1996-08-12T00:00:00Z,1996,8,0,temp_c,10.17
toolik,1996-08-12T00:00:00Z,1996,8,0,cond_u_s,53.6
toolik,1996-08-12T00:00:00Z,1996,8,0,do_mg_l,8.79
toolik,1996-08-12T00:00:00Z,1996,8,0,chl_ug_l,0.313320267
toolik,1996-08-12T00:00:00Z,1996,8,0,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,0.5,temp_c,NA
toolik,1996-08-12T00:00:00Z,1996,8,0.5,cond_u_s,NA
toolik,1996-08-12T00:00:00Z,1996,8,0.5,do_mg_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,0.5,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,0.5,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,1,temp_c,10.18
toolik,1996-08-12T00:00:00Z,1996,8,1,cond_u_s,53.7
toolik,1996-08-12T00:00:00Z,1996,8,1,do_mg_l,8.75
toolik,1996-08-12T00:00:00Z,1996,8,1,chl_ug_l,0.0722912
toolik,1996-08-12T00:00:00Z,1996,8,1,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,2,temp_c,10.18
toolik,1996-08-12T00:00:00Z,1996,8,2,cond_u_s,53.8
toolik,1996-08-12T00:00:00Z,1996,8,2,do_mg_l,8.71
toolik,1996-08-12T00:00:00Z,1996,8,2,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,2,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,3,temp_c,10.17
toolik,1996-08-12T00:00:00Z,1996,8,3,cond_u_s,53.1
toolik,1996-08-12T00:00:00Z,1996,8,3,do_mg_l,8.68
toolik,1996-08-12T00:00:00Z,1996,8,3,chl_ug_l,0.282609333
toolik,1996-08-12T00:00:00Z,1996,8,3,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,4,temp_c,10.12
toolik,1996-08-12T00:00:00Z,1996,8,4,cond_u_s,53.9
toolik,1996-08-12T00:00:00Z,1996,8,4,do_mg_l,8.68
toolik,1996-08-12T00:00:00Z,1996,8,4,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,4,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,5,temp_c,9.77
toolik,1996-08-12T00:00:00Z,1996,8,5,cond_u_s,53.9
toolik,1996-08-12T00:00:00Z,1996,8,5,do_mg_l,8.64
toolik,1996-08-12T00:00:00Z,1996,8,5,chl_ug_l,0.387682133
toolik,1996-08-12T00:00:00Z,1996,8,5,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,6,temp_c,9.61
toolik,1996-08-12T00:00:00Z,1996,8,6,cond_u_s,53.8
toolik,1996-08-12T00:00:00Z,1996,8,6,do_mg_l,8.57
toolik,1996-08-12T00:00:00Z,1996,8,6,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,6,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,7,temp_c,9.54
toolik,1996-08-12T00:00:00Z,1996,8,7,cond_u_s,52.9
toolik,1996-08-12T00:00:00Z,1996,8,7,do_mg_l,8.54
toolik,1996-08-12T00:00:00Z,1996,8,7,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,7,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,8,temp_c,9.51
toolik,1996-08-12T00:00:00Z,1996,8,8,cond_u_s,52.7
toolik,1996-08-12T00:00:00Z,1996,8,8,do_mg_l,8.53
toolik,1996-08-12T00:00:00Z,1996,8,8,chl_ug_l,0.079365067
toolik,1996-08-12T00:00:00Z,1996,8,8,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,9,temp_c,9.44
toolik,1996-08-12T00:00:00Z,1996,8,9,cond_u_s,53.5
toolik,1996-08-12T00:00:00Z,1996,8,9,do_mg_l,8.51
toolik,1996-08-12T00:00:00Z,1996,8,9,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,9,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,10,temp_c,9.36
toolik,1996-08-12T00:00:00Z,1996,8,10,cond_u_s,53.6
toolik,1996-08-12T00:00:00Z,1996,8,10,do_mg_l,8.42
toolik,1996-08-12T00:00:00Z,1996,8,10,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,10,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,11,temp_c,9.15
toolik,1996-08-12T00:00:00Z,1996,8,11,cond_u_s,53.4
toolik,1996-08-12T00:00:00Z,1996,8,11,do_mg_l,7.78
toolik,1996-08-12T00:00:00Z,1996,8,11,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,11,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,12,temp_c,8.95
toolik,1996-08-12T00:00:00Z,1996,8,12,cond_u_s,53.4
toolik,1996-08-12T00:00:00Z,1996,8,12,do_mg_l,7.5
toolik,1996-08-12T00:00:00Z,1996,8,12,chl_ug_l,0.2229128
toolik,1996-08-12T00:00:00Z,1996,8,12,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,13,temp_c,7.62
toolik,1996-08-12T00:00:00Z,1996,8,13,cond_u_s,52.2
toolik,1996-08-12T00:00:00Z,1996,8,13,do_mg_l,6.76
toolik,1996-08-12T00:00:00Z,1996,8,13,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,13,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,14,temp_c,6.45
toolik,1996-08-12T00:00:00Z,1996,8,14,cond_u_s,52
toolik,1996-08-12T00:00:00Z,1996,8,14,do_mg_l,6.68
toolik,1996-08-12T00:00:00Z,1996,8,14,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,14,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,15,temp_c,6.22
toolik,1996-08-12T00:00:00Z,1996,8,15,cond_u_s,52.4
toolik,1996-08-12T00:00:00Z,1996,8,15,do_mg_l,6.3
toolik,1996-08-12T00:00:00Z,1996,8,15,chl_ug_l,NA
toolik,1996-08-12T00:00:00Z,1996,8,15,secchi_m,4.2
toolik,1996-08-12T00:00:00Z,1996,8,16,temp_c,5.85
toolik,1996-08-12T00:00:00Z,1996,8,16,cond_u_s,51.3
toolik,1996-08-12T00:00:00Z,1996,8,16,do_mg_l,6.15
toolik,1996-08-12T00:00:00Z,1996,8,16,chl_ug_l,0.060213867
toolik,1996-08-12T00:00:00Z,1996,8,16,secchi_m,4.2
toolik,1996-08-27T00:00:00Z,1996,8,0.5,temp_c,6.94
toolik,1996-08-27T00:00:00Z,1996,8,0.5,cond_u_s,53.6
toolik,1996-08-27T00:00:00Z,1996,8,0.5,do_mg_l,8.76
toolik,1996-08-27T00:00:00Z,1996,8,0.5,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,0.5,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,1,temp_c,6.65
toolik,1996-08-27T00:00:00Z,1996,8,1,cond_u_s,53.3
toolik,1996-08-27T00:00:00Z,1996,8,1,do_mg_l,8.79
toolik,1996-08-27T00:00:00Z,1996,8,1,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,1,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,2,temp_c,6.6
toolik,1996-08-27T00:00:00Z,1996,8,2,cond_u_s,53.2
toolik,1996-08-27T00:00:00Z,1996,8,2,do_mg_l,8.8
toolik,1996-08-27T00:00:00Z,1996,8,2,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,2,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,3,temp_c,6.56
toolik,1996-08-27T00:00:00Z,1996,8,3,cond_u_s,53.2
toolik,1996-08-27T00:00:00Z,1996,8,3,do_mg_l,8.76
toolik,1996-08-27T00:00:00Z,1996,8,3,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,3,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,5,temp_c,6.53
toolik,1996-08-27T00:00:00Z,1996,8,5,cond_u_s,52.9
toolik,1996-08-27T00:00:00Z,1996,8,5,do_mg_l,8.79
toolik,1996-08-27T00:00:00Z,1996,8,5,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,5,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,10,temp_c,6.46
toolik,1996-08-27T00:00:00Z,1996,8,10,cond_u_s,53.3
toolik,1996-08-27T00:00:00Z,1996,8,10,do_mg_l,8.68
toolik,1996-08-27T00:00:00Z,1996,8,10,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,10,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,12,temp_c,6.48
toolik,1996-08-27T00:00:00Z,1996,8,12,cond_u_s,53
toolik,1996-08-27T00:00:00Z,1996,8,12,do_mg_l,8.69
toolik,1996-08-27T00:00:00Z,1996,8,12,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,12,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,14,temp_c,6.46
toolik,1996-08-27T00:00:00Z,1996,8,14,cond_u_s,53.4
toolik,1996-08-27T00:00:00Z,1996,8,14,do_mg_l,8.63
toolik,1996-08-27T00:00:00Z,1996,8,14,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,14,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,16,temp_c,6.45
toolik,1996-08-27T00:00:00Z,1996,8,16,cond_u_s,53.6
toolik,1996-08-27T00:00:00Z,1996,8,16,do_mg_l,8.69
toolik,1996-08-27T00:00:00Z,1996,8,16,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,16,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,18,temp_c,6.48
toolik,1996-08-27T00:00:00Z,1996,8,18,cond_u_s,52.6
toolik,1996-08-27T00:00:00Z,1996,8,18,do_mg_l,8.68
toolik,1996-08-27T00:00:00Z,1996,8,18,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,18,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,20,temp_c,6.45
toolik,1996-08-27T00:00:00Z,1996,8,20,cond_u_s,53
toolik,1996-08-27T00:00:00Z,1996,8,20,do_mg_l,8.61
toolik,1996-08-27T00:00:00Z,1996,8,20,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,20,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,22,temp_c,6.43
toolik,1996-08-27T00:00:00Z,1996,8,22,cond_u_s,52.8
toolik,1996-08-27T00:00:00Z,1996,8,22,do_mg_l,8.68
toolik,1996-08-27T00:00:00Z,1996,8,22,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,22,secchi_m,NA
toolik,1996-08-27T00:00:00Z,1996,8,22.5,temp_c,6.41
toolik,1996-08-27T00:00:00Z,1996,8,22.5,cond_u_s,52.9
toolik,1996-08-27T00:00:00Z,1996,8,22.5,do_mg_l,8.67
toolik,1996-08-27T00:00:00Z,1996,8,22.5,chl_ug_l,NA
toolik,1996-08-27T00:00:00Z,1996,8,22.5,secchi_m,NA
toolik,1997-06-16T00:00:00Z,1997,6,0,temp_c,0.18
toolik,1997-06-16T00:00:00Z,1997,6,0,cond_u_s,7.2
toolik,1997-06-16T00:00:00Z,1997,6,0,do_mg_l,8.69
toolik,1997-06-16T00:00:00Z,1997,6,0,chl_ug_l,0.39
toolik,1997-06-16T00:00:00Z,1997,6,0,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,0.1,temp_c,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.1,cond_u_s,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.1,do_mg_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.1,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.1,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,0.5,temp_c,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.5,cond_u_s,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.5,do_mg_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.5,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,0.5,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,1,temp_c,4.04
toolik,1997-06-16T00:00:00Z,1997,6,1,cond_u_s,28.6
toolik,1997-06-16T00:00:00Z,1997,6,1,do_mg_l,6.54
toolik,1997-06-16T00:00:00Z,1997,6,1,chl_ug_l,0.43
toolik,1997-06-16T00:00:00Z,1997,6,1,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,2,temp_c,4.44
toolik,1997-06-16T00:00:00Z,1997,6,2,cond_u_s,33.1
toolik,1997-06-16T00:00:00Z,1997,6,2,do_mg_l,6.73
toolik,1997-06-16T00:00:00Z,1997,6,2,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,2,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,3,temp_c,4.21
toolik,1997-06-16T00:00:00Z,1997,6,3,cond_u_s,36.9
toolik,1997-06-16T00:00:00Z,1997,6,3,do_mg_l,6.74
toolik,1997-06-16T00:00:00Z,1997,6,3,chl_ug_l,1.05
toolik,1997-06-16T00:00:00Z,1997,6,3,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,4,temp_c,3.74
toolik,1997-06-16T00:00:00Z,1997,6,4,cond_u_s,44.5
toolik,1997-06-16T00:00:00Z,1997,6,4,do_mg_l,6.55
toolik,1997-06-16T00:00:00Z,1997,6,4,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,4,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,5,temp_c,3.06
toolik,1997-06-16T00:00:00Z,1997,6,5,cond_u_s,57
toolik,1997-06-16T00:00:00Z,1997,6,5,do_mg_l,6.01
toolik,1997-06-16T00:00:00Z,1997,6,5,chl_ug_l,0.72
toolik,1997-06-16T00:00:00Z,1997,6,5,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,6,temp_c,2.85
toolik,1997-06-16T00:00:00Z,1997,6,6,cond_u_s,61.9
toolik,1997-06-16T00:00:00Z,1997,6,6,do_mg_l,5.86
toolik,1997-06-16T00:00:00Z,1997,6,6,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,6,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,7,temp_c,2.85
toolik,1997-06-16T00:00:00Z,1997,6,7,cond_u_s,62.8
toolik,1997-06-16T00:00:00Z,1997,6,7,do_mg_l,5.78
toolik,1997-06-16T00:00:00Z,1997,6,7,chl_ug_l,NA
toolik,1997-06-16T00:00:00Z,1997,6,7,secchi_m,3.9
toolik,1997-06-16T00:00:00Z,1997,6,8,temp_c,2.85
toolik,1997-06-16T00:00:00Z,1997,6,8,cond_u_s,62.7
